shelf_id,floor,x,y
Shelf_158324,2F,12,14
Shelf_158325,2F,42,2
Shelf_158326,3F,24,17
Shelf_158327,3F,22,6
Shelf_158328,2F,50,18
Shelf_158329,2F,37,10
Shelf_158330,3F,12,20
Shelf_158331,2F,22,13
Shelf_158332,3F,30,17
Shelf_158333,3F,37,21
Shelf_158334,2F,15,23
Shelf_158335,2F,28,28
Shelf_158336,2F,51,2
Shelf_158337,3F,33,17
Shelf_158338,3F,40,21
Shelf_158339,3F,36,4
Shelf_158340,3F,18,21
Shelf_158341,2F,29,27
Shelf_158342,2F,45,4
Shelf_158343,2F,15,24
Shelf_158344,3F,56,4
Shelf_158345,3F,54,18
Shelf_158346,2F,29,21
Shelf_158347,3F,37,17
Shelf_158348,2F,29,1
Shelf_158349,2F,41,10
Shelf_158350,3F,23,21
Shelf_158351,3F,20,14
Shelf_158352,3F,15,17
Shelf_158353,3F,56,5
Shelf_158354,2F,41,1
Shelf_158355,3F,41,4
Shelf_158356,2F,49,6
Shelf_158357,3F,19,8
Shelf_158358,2F,46,6
Shelf_158359,3F,50,10
Shelf_158360,3F,8,10
Shelf_158361,3F,52,14
Shelf_158362,3F,52,16
Shelf_158363,3F,27,16
Shelf_158364,2F,47,6
Shelf_158365,2F,23,24
Shelf_158366,3F,37,8
Shelf_158367,3F,44,1
Shelf_158368,3F,58,2
Shelf_158369,2F,57,21
Shelf_158370,2F,26,1
Shelf_158371,2F,39,8
Shelf_158372,2F,30,24
Shelf_158373,2F,32,21
Shelf_158374,3F,47,10
Shelf_158375,3F,37,28
Shelf_158376,3F,24,2
Shelf_158377,3F,46,18
Shelf_158378,3F,13,20
Shelf_158379,2F,39,13
Shelf_158380,2F,54,13
Shelf_158381,2F,38,4
Shelf_158382,2F,33,24
Shelf_158383,2F,56,10
Shelf_158384,3F,42,1
Shelf_158385,2F,52,14
Shelf_158386,2F,35,28
Shelf_158387,2F,31,24
Shelf_158388,3F,28,12
Shelf_158389,3F,8,24
Shelf_158390,3F,15,1
Shelf_158391,3F,35,13
Shelf_158392,2F,9,16
Shelf_158393,2F,24,17
Shelf_158394,2F,47,5
Shelf_158395,3F,11,2
Shelf_158396,3F,54,5
Shelf_158397,3F,33,12
Shelf_158398,2F,35,4
Shelf_158399,2F,29,18
Shelf_158400,3F,54,16
Shelf_158401,2F,31,8
Shelf_158402,3F,35,17
Shelf_158403,3F,37,20
Shelf_158404,2F,8,2
Shelf_158405,2F,50,24
Shelf_158406,2F,12,23
Shelf_158407,2F,53,12
Shelf_158408,3F,50,20
Shelf_158409,3F,31,16
Shelf_158410,2F,44,23
Shelf_158411,3F,57,13
Shelf_158412,2F,38,16
Shelf_158413,2F,20,6
Shelf_158414,3F,29,30
Shelf_158415,3F,39,17
Shelf_158416,2F,59,23
Shelf_158417,3F,26,27
Shelf_158418,2F,48,6
Shelf_158419,3F,53,8
Shelf_158420,2F,23,2
Shelf_158421,2F,46,20
Shelf_158422,3F,45,21
Shelf_158423,3F,54,9
Shelf_158424,2F,11,6
Shelf_158425,2F,40,13
Shelf_158426,2F,46,13
Shelf_158427,3F,41,9
Shelf_158428,2F,20,23
Shelf_158429,3F,19,5
Shelf_158430,2F,13,16
Shelf_158431,2F,20,24
Shelf_158432,2F,24,8
Shelf_158433,2F,13,18
Shelf_158434,3F,59,8
Shelf_158435,2F,32,8
Shelf_158436,2F,26,26
Shelf_158437,3F,32,2
Shelf_158438,2F,57,1
Shelf_158439,3F,14,6
Shelf_158440,3F,45,6
Shelf_158441,2F,28,8
Shelf_158442,2F,52,23
Shelf_158443,3F,32,16
Shelf_158444,3F,31,1
Shelf_158445,2F,47,18
Shelf_158446,3F,28,26
Shelf_158447,3F,21,24
Shelf_158448,3F,50,24
Shelf_158449,3F,24,6
Shelf_158450,2F,28,12
Shelf_158451,2F,53,10
Shelf_158452,3F,44,18
Shelf_158453,3F,35,23
Shelf_158454,2F,45,16
Shelf_158455,3F,20,5
Shelf_158456,3F,25,1
Shelf_158457,2F,19,5
Shelf_158458,3F,46,1
Shelf_158459,2F,42,30
Shelf_158460,3F,14,16
Shelf_158461,3F,45,13
Shelf_158462,3F,59,15
Shelf_158463,2F,27,14
Shelf_158464,3F,42,18
Shelf_158465,2F,11,2
Shelf_158466,3F,36,26
Shelf_158467,2F,20,9
Shelf_158468,3F,20,18
Shelf_158469,3F,27,5
Shelf_158470,3F,37,2
Shelf_158471,2F,31,16
Shelf_158472,3F,10,8
Shelf_158473,2F,11,12
Shelf_158474,2F,12,17
Shelf_158475,3F,13,9
Shelf_158476,2F,49,8
Shelf_158477,3F,40,24
Shelf_158478,2F,29,12
Shelf_158479,3F,32,17
Shelf_158480,3F,13,10
Shelf_158481,3F,59,9
Shelf_158482,2F,59,4
Shelf_158483,2F,31,9
Shelf_158484,2F,57,23
Shelf_158485,3F,39,26
Shelf_158486,3F,26,21
Shelf_158487,3F,30,10
Shelf_158488,2F,38,26
Shelf_158489,2F,14,8
Shelf_158490,2F,53,13
Shelf_158491,2F,23,14
Shelf_158492,2F,15,6
Shelf_158493,3F,54,23
Shelf_158494,2F,59,5
Shelf_158495,2F,52,8
Shelf_158496,3F,27,17
Shelf_158497,2F,56,14
Shelf_158498,2F,50,17
Shelf_158499,3F,56,12
Shelf_158500,3F,41,27
Shelf_158501,2F,48,20
Shelf_158502,2F,35,9
Shelf_158503,2F,59,21
Shelf_158504,3F,36,21
Shelf_158505,3F,48,17
Shelf_158506,3F,19,2
Shelf_158507,3F,47,4
Shelf_158508,2F,33,14
Shelf_158509,3F,29,20
Shelf_158510,3F,23,13
Shelf_158511,3F,26,20
Shelf_158512,2F,14,21
Shelf_158513,3F,9,18
Shelf_158514,2F,36,26
Shelf_158515,3F,12,10
Shelf_158516,3F,8,23
Shelf_158517,2F,35,21
Shelf_158518,2F,48,18
Shelf_158519,2F,23,21
Shelf_158520,2F,10,4
Shelf_158521,2F,31,10
Shelf_158522,3F,29,10
Shelf_158523,3F,9,24
Shelf_158524,3F,20,24
Shelf_158525,3F,47,17
Shelf_158526,2F,55,16
Shelf_158527,3F,35,12
Shelf_158528,3F,44,6
Shelf_158529,3F,50,1
Shelf_158530,2F,45,12
Shelf_158531,3F,44,9
Shelf_158532,3F,15,4
Shelf_158533,2F,33,2
Shelf_158534,3F,20,12
Shelf_158535,2F,44,9
Shelf_158536,3F,40,2
Shelf_158537,3F,21,6
Shelf_158538,3F,22,24
Shelf_158539,3F,49,5
Shelf_158540,2F,50,20
Shelf_158541,3F,55,13
Shelf_158542,2F,52,2
Shelf_158543,2F,46,17
Shelf_158544,2F,9,20
Shelf_158545,2F,18,20
Shelf_158546,3F,8,17
Shelf_158547,3F,10,24
Shelf_158548,3F,36,16
Shelf_158549,3F,33,13
Shelf_158550,3F,35,24
Shelf_158551,2F,32,28
Shelf_158552,3F,26,26
Shelf_158553,2F,29,20
Shelf_158554,3F,53,2
Shelf_158555,2F,29,10
Shelf_158556,3F,16,13
Shelf_158557,2F,32,20
Shelf_158558,3F,31,23
Shelf_158559,2F,41,21
Shelf_158560,2F,36,12
Shelf_158561,3F,41,18
Shelf_158562,3F,44,8
Shelf_158563,2F,55,8
Shelf_158564,2F,13,21
Shelf_158565,2F,56,8
Shelf_158566,2F,39,30
Shelf_158567,3F,45,16
Shelf_158568,2F,34,1
Shelf_158569,3F,57,10
Shelf_158570,3F,48,10
Shelf_158571,3F,11,4
Shelf_158572,3F,49,23
Shelf_158573,2F,9,2
Shelf_158574,3F,28,10
Shelf_158575,3F,54,20
Shelf_158576,2F,27,28
Shelf_158577,2F,13,1
Shelf_158578,3F,8,20
Shelf_158579,2F,40,26
Shelf_158580,3F,24,13
Shelf_158581,3F,8,12
Shelf_158582,3F,27,6
Shelf_158583,3F,29,1
Shelf_158584,2F,55,18
Shelf_158585,2F,37,13
Shelf_158586,3F,59,11
Shelf_158587,3F,54,10
Shelf_158588,3F,38,2
Shelf_158589,3F,38,8
Shelf_158590,3F,57,8
Shelf_158591,3F,57,5
Shelf_158592,2F,44,8
Shelf_158593,2F,26,8
Shelf_158594,2F,35,2
Shelf_158595,3F,22,1
Shelf_158596,2F,10,20
Shelf_158597,3F,47,14
Shelf_158598,3F,32,10
Shelf_158599,3F,47,20
Shelf_158600,3F,32,14
Shelf_158601,3F,36,20
Shelf_158602,2F,13,5
Shelf_158603,2F,12,10
Shelf_158604,3F,38,21
Shelf_158605,2F,24,4
Shelf_158606,3F,37,5
Shelf_158607,3F,46,9
Shelf_158608,3F,36,10
Shelf_158609,2F,10,2
Shelf_158610,2F,27,4
Shelf_158611,3F,18,12
Shelf_158612,3F,35,5
Shelf_158613,3F,46,23
Shelf_158614,2F,26,2
Shelf_158615,2F,35,1
Shelf_158616,3F,29,4
Shelf_158617,2F,19,8
Shelf_158618,2F,36,14
Shelf_158619,2F,33,4
Shelf_158620,2F,39,18
Shelf_158621,2F,30,14
Shelf_158622,2F,18,9
Shelf_158623,2F,36,9
Shelf_158624,2F,44,20
Shelf_158625,3F,15,8
Shelf_158626,2F,19,4
Shelf_158627,3F,48,5
Shelf_158628,2F,40,1
Shelf_158629,2F,12,8
Shelf_158630,3F,44,20
Shelf_158631,3F,57,21
Shelf_158632,3F,24,4
Shelf_158633,2F,12,18
Shelf_158634,2F,26,27
Shelf_158635,2F,24,12
Shelf_158636,3F,41,5
Shelf_158637,2F,20,14
Shelf_158638,2F,28,13
Shelf_158639,3F,32,27
Shelf_158640,3F,16,20
Shelf_158641,2F,26,13
Shelf_158642,3F,15,24
Shelf_158643,3F,12,6
Shelf_158644,2F,48,5
Shelf_158645,3F,32,1
Shelf_158646,3F,21,2
Shelf_158647,2F,37,12
Shelf_158648,3F,44,10
Shelf_158649,3F,28,6
Shelf_158650,2F,45,21
Shelf_158651,3F,13,14
Shelf_158652,2F,26,14
Shelf_158653,2F,32,5
Shelf_158654,2F,39,2
Shelf_158655,3F,37,13
Shelf_158656,3F,37,26
Shelf_158657,3F,14,14
Shelf_158658,2F,33,26
Shelf_158659,2F,31,5
Shelf_158660,3F,41,10
Shelf_158661,2F,24,20
Shelf_158662,3F,52,23
Shelf_158663,2F,49,4
Shelf_158664,2F,52,20
Shelf_158665,2F,59,10
Shelf_158666,2F,19,12
Shelf_158667,3F,24,9
Shelf_158668,2F,45,5
Shelf_158669,3F,40,23
Shelf_158670,3F,46,16
Shelf_158671,3F,52,21
Shelf_158672,3F,29,9
Shelf_158673,3F,55,20
Shelf_158674,3F,31,12
Shelf_158675,3F,21,17
Shelf_158676,3F,16,8
Shelf_158677,2F,44,1
Shelf_158678,3F,36,23
Shelf_158679,2F,31,14
Shelf_158680,2F,14,16
Shelf_158681,3F,22,16
Shelf_158682,3F,26,9
Shelf_158683,2F,28,2
Shelf_158684,2F,46,12
Shelf_158685,2F,35,18
Shelf_158686,2F,10,23
Shelf_158687,2F,40,17
Shelf_158688,2F,28,10
Shelf_158689,3F,54,17
Shelf_158690,3F,31,8
Shelf_158691,3F,37,24
Shelf_158692,2F,29,5
Shelf_158693,2F,41,14
Shelf_158694,2F,22,1
Shelf_158695,3F,28,27
Shelf_158696,2F,18,17
Shelf_158697,2F,41,2
Shelf_158698,3F,27,14
Shelf_158699,2F,31,21
Shelf_158700,3F,37,10
Shelf_158701,3F,39,24
Shelf_158702,2F,44,16
Shelf_158703,2F,30,9
Shelf_158704,3F,30,8
Shelf_158705,3F,37,12
Shelf_158706,2F,33,10
Shelf_158707,3F,22,17
Shelf_158708,2F,14,10
Shelf_158709,2F,48,21
Shelf_158710,3F,37,30
Shelf_158711,2F,21,18
Shelf_158712,3F,29,16
Shelf_158713,2F,42,5
Shelf_158714,2F,53,2
Shelf_158715,3F,29,5
Shelf_158716,3F,41,12
Shelf_158717,2F,33,6
Shelf_158718,3F,35,8
Shelf_158719,3F,39,1
Shelf_158720,2F,56,23
Shelf_158721,3F,47,9
Shelf_158722,3F,38,30
Shelf_158723,2F,15,8
Shelf_158724,3F,8,6
Shelf_158725,3F,30,9
Shelf_158726,2F,55,5
Shelf_158727,3F,38,12
Shelf_158728,2F,15,20
Shelf_158729,3F,29,21
Shelf_158730,3F,12,5
Shelf_158731,2F,58,1
Shelf_158732,3F,30,2
Shelf_158733,3F,41,21
Shelf_158734,2F,21,9
Shelf_158735,3F,49,6
Shelf_158736,3F,12,1
Shelf_158737,2F,53,4
Shelf_158738,3F,27,26
Shelf_158739,2F,31,2
Shelf_158740,3F,23,6
Shelf_158741,2F,22,14
Shelf_158742,3F,47,5
Shelf_158743,2F,16,16
Shelf_158744,3F,26,23
Shelf_158745,2F,47,14
Shelf_158746,2F,10,8
Shelf_158747,3F,53,1
Shelf_158748,2F,54,10
Shelf_158749,3F,45,17
Shelf_158750,3F,33,30
Shelf_158751,3F,22,21
Shelf_158752,3F,16,10
Shelf_158753,2F,36,27
Shelf_158754,3F,42,9
Shelf_158755,3F,19,4
Shelf_158756,3F,48,6
Shelf_158757,3F,47,2
Shelf_158758,3F,40,1
Shelf_158759,3F,23,17
Shelf_158760,3F,48,16
Shelf_158761,3F,42,20
Shelf_158762,2F,25,30
Shelf_158763,2F,22,17
Shelf_158764,2F,41,30
Shelf_158765,3F,30,18
Shelf_158766,3F,26,14
Shelf_158767,2F,26,23
Shelf_158768,2F,9,13
Shelf_158769,2F,40,14
Shelf_158770,2F,9,10
Shelf_158771,2F,28,1
Shelf_158772,3F,45,5
Shelf_158773,3F,42,16
Shelf_158774,3F,33,20
Shelf_158775,2F,48,23
Shelf_158776,3F,29,28
Shelf_158777,2F,18,6
Shelf_158778,3F,41,13
Shelf_158779,3F,18,20
Shelf_158780,2F,42,21
Shelf_158781,2F,30,17
Shelf_158782,2F,20,21
Shelf_158783,2F,50,21
Shelf_158784,2F,54,8
Shelf_158785,3F,19,13
Shelf_158786,3F,11,9
Shelf_158787,2F,32,13
Shelf_158788,3F,8,8
Shelf_158789,3F,28,30
Shelf_158790,2F,9,17
Shelf_158791,2F,42,18
Shelf_158792,2F,58,2
Shelf_158793,3F,45,8
Shelf_158794,2F,50,2
Shelf_158795,3F,59,4
Shelf_158796,3F,44,2
Shelf_158797,2F,49,14
Shelf_158798,2F,32,6
Shelf_158799,3F,59,14
Shelf_158800,3F,50,21
Shelf_158801,3F,39,6
Shelf_158802,3F,23,2
Shelf_158803,2F,29,16
Shelf_158804,2F,54,4
Shelf_158805,3F,37,1
Shelf_158806,3F,50,16
Shelf_158807,2F,11,18
Shelf_158808,3F,21,5
Shelf_158809,3F,19,14
Shelf_158810,3F,18,23
Shelf_158811,2F,9,9
Shelf_158812,3F,44,16
Shelf_158813,3F,40,30
Shelf_158814,3F,27,13
Shelf_158815,2F,39,21
Shelf_158816,2F,35,26
Shelf_158817,2F,53,1
Shelf_158818,2F,16,1
Shelf_158819,3F,32,18
Shelf_158820,2F,20,5
Shelf_158821,3F,38,5
Shelf_158822,2F,52,17
Shelf_158823,2F,59,15
Shelf_158824,2F,57,9
Shelf_158825,2F,44,14
Shelf_158826,3F,45,4
Shelf_158827,3F,48,8
Shelf_158828,3F,38,20
Shelf_158829,3F,31,9
Shelf_158830,2F,10,12
Shelf_158831,2F,28,21
Shelf_158832,3F,16,12
Shelf_158833,3F,49,1
Shelf_158834,2F,28,4
Shelf_158835,3F,28,18
Shelf_158836,2F,19,2
Shelf_158837,2F,13,17
Shelf_158838,3F,29,17
Shelf_158839,2F,26,28
Shelf_158840,3F,11,18
Shelf_158841,3F,8,21
Shelf_158842,3F,24,23
Shelf_158843,3F,28,5
Shelf_158844,3F,26,6
Shelf_158845,3F,45,2
Shelf_158846,2F,15,14
Shelf_158847,2F,22,6
Shelf_158848,3F,26,1
Shelf_158849,2F,9,6
Shelf_158850,3F,27,24
Shelf_158851,2F,38,5
Shelf_158852,2F,40,18
Shelf_158853,3F,19,1
Shelf_158854,3F,41,24
Shelf_158855,2F,27,26
Shelf_158856,2F,28,14
Shelf_158857,2F,47,23
Shelf_158858,2F,36,6
Shelf_158859,3F,54,1
Shelf_158860,3F,36,8
Shelf_158861,3F,8,14
Shelf_158862,2F,41,26
Shelf_158863,3F,45,12
Shelf_158864,2F,43,1
Shelf_158865,3F,13,13
Shelf_158866,3F,19,23
Shelf_158867,3F,30,16
Shelf_158868,3F,54,13
Shelf_158869,2F,40,23
Shelf_158870,2F,16,24
Shelf_158871,2F,8,10
Shelf_158872,2F,10,5
Shelf_158873,2F,55,14
Shelf_158874,3F,21,9
Shelf_158875,3F,42,17
Shelf_158876,3F,27,21
Shelf_158877,2F,49,9
Shelf_158878,2F,46,4
Shelf_158879,2F,16,17
Shelf_158880,2F,39,27
Shelf_158881,3F,41,1
Shelf_158882,3F,18,9
Shelf_158883,2F,50,1
Shelf_158884,3F,44,4
Shelf_158885,3F,30,4
Shelf_158886,2F,32,4
Shelf_158887,2F,36,17
Shelf_158888,3F,39,10
Shelf_158889,2F,48,4
Shelf_158890,2F,28,5
Shelf_158891,3F,31,17
Shelf_158892,2F,41,9
Shelf_158893,2F,33,20
Shelf_158894,2F,32,9
Shelf_158895,2F,18,16
Shelf_158896,2F,54,17
Shelf_158897,3F,42,10
Shelf_158898,2F,45,10
Shelf_158899,2F,30,4
Shelf_158900,2F,38,24
Shelf_158901,3F,9,16
Shelf_158902,3F,10,17
Shelf_158903,2F,21,21
Shelf_158904,3F,31,18
Shelf_158905,3F,40,18
Shelf_158906,3F,45,23
Shelf_158907,2F,18,4
Shelf_158908,2F,30,21
Shelf_158909,3F,48,12
Shelf_158910,2F,17,2
Shelf_158911,2F,42,24
Shelf_158912,3F,42,2
Shelf_158913,2F,42,13
Shelf_158914,3F,36,14
Shelf_158915,3F,55,5
Shelf_158916,3F,51,2
Shelf_158917,2F,42,12
Shelf_158918,2F,37,8
Shelf_158919,3F,16,5
Shelf_158920,2F,55,10
Shelf_158921,2F,18,5
Shelf_158922,3F,28,4
Shelf_158923,2F,41,23
Shelf_158924,2F,36,24
Shelf_158925,3F,36,28
Shelf_158926,3F,53,4
Shelf_158927,2F,18,18
Shelf_158928,2F,9,24
Shelf_158929,2F,56,21
Shelf_158930,3F,26,5
Shelf_158931,3F,18,8
Shelf_158932,2F,19,20
Shelf_158933,3F,26,17
Shelf_158934,2F,35,16
Shelf_158935,2F,55,4
Shelf_158936,2F,22,2
Shelf_158937,2F,33,27
Shelf_158938,2F,21,13
Shelf_158939,3F,26,13
Shelf_158940,3F,54,14
Shelf_158941,3F,39,4
Shelf_158942,2F,31,6
Shelf_158943,3F,27,18
Shelf_158944,2F,42,17
Shelf_158945,3F,38,24
Shelf_158946,2F,18,2
Shelf_158947,3F,48,4
Shelf_158948,3F,16,14
Shelf_158949,3F,22,10
Shelf_158950,3F,8,13
Shelf_158951,3F,55,4
Shelf_158952,3F,45,14
Shelf_158953,3F,33,9
Shelf_158954,2F,55,23
Shelf_158955,3F,42,14
Shelf_158956,2F,28,27
Shelf_158957,3F,32,28
Shelf_158958,2F,10,10
Shelf_158959,3F,37,27
Shelf_158960,2F,38,23
Shelf_158961,3F,29,24
Shelf_158962,3F,28,21
Shelf_158963,3F,30,30
Shelf_158964,3F,16,6
Shelf_158965,3F,57,4
Shelf_158966,2F,26,5
Shelf_158967,2F,23,10
Shelf_158968,3F,53,23
Shelf_158969,2F,8,12
Shelf_158970,3F,49,4
Shelf_158971,2F,48,1
Shelf_158972,2F,55,12
Shelf_158973,2F,49,21
Shelf_158974,3F,36,24
Shelf_158975,2F,56,20
Shelf_158976,3F,10,9
Shelf_158977,2F,59,7
Shelf_158978,2F,16,10
Shelf_158979,2F,15,4
Shelf_158980,2F,41,8
Shelf_158981,2F,41,17
Shelf_158982,2F,13,8
Shelf_158983,2F,53,21
Shelf_158984,3F,32,8
Shelf_158985,3F,32,6
Shelf_158986,3F,28,28
Shelf_158987,3F,27,10
Shelf_158988,2F,27,20
Shelf_158989,2F,33,9
Shelf_158990,2F,28,20
Shelf_158991,2F,30,10
Shelf_158992,3F,35,2
Shelf_158993,2F,31,4
Shelf_158994,3F,19,20
Shelf_158995,2F,32,2
Shelf_158996,3F,50,4
Shelf_158997,2F,32,23
Shelf_158998,2F,9,5
Shelf_158999,3F,50,13
Shelf_159000,2F,40,28
Shelf_159001,2F,15,1
Shelf_159002,3F,11,5
Shelf_159003,2F,32,26
Shelf_159004,2F,9,23
Shelf_159005,2F,19,21
Shelf_159006,3F,42,5
Shelf_159007,2F,50,16
Shelf_159008,3F,18,5
Shelf_159009,3F,11,21
Shelf_159010,3F,13,2
Shelf_159011,2F,48,8
Shelf_159012,2F,19,18
Shelf_159013,2F,46,10
Shelf_159014,2F,18,14
Shelf_159015,2F,50,4
Shelf_159016,3F,12,9
Shelf_159017,2F,40,10
Shelf_159018,2F,28,9
Shelf_159019,2F,28,26
Shelf_159020,2F,12,6
Shelf_159021,2F,36,10
Shelf_159022,3F,50,23
Shelf_159023,3F,30,13
Shelf_159024,3F,24,24
Shelf_159025,2F,10,17
Shelf_159026,3F,33,21
Shelf_159027,3F,42,26
Shelf_159028,3F,11,1
Shelf_159029,2F,47,21
Shelf_159030,3F,39,9
Shelf_159031,2F,11,10
Shelf_159032,2F,14,18
Shelf_159033,2F,38,1
Shelf_159034,3F,46,5
Shelf_159035,3F,23,14
Shelf_159036,3F,12,2
Shelf_159037,3F,15,10
Shelf_159038,2F,36,16
Shelf_159039,2F,30,12
Shelf_159040,3F,33,23
Shelf_159041,2F,31,26
Shelf_159042,2F,15,12
Shelf_159043,2F,44,2
Shelf_159044,2F,36,5
Shelf_159045,3F,39,20
Shelf_159046,2F,47,12
Shelf_159047,3F,49,18
Shelf_159048,2F,48,2
Shelf_159049,2F,16,14
Shelf_159050,2F,39,16
Shelf_159051,3F,12,13
Shelf_159052,3F,22,9
Shelf_159053,2F,35,27
Shelf_159054,2F,27,21
Shelf_159055,2F,47,10
Shelf_159056,2F,54,14
Shelf_159057,3F,22,18
Shelf_159058,3F,45,24
Shelf_159059,2F,11,17
Shelf_159060,3F,33,27
Shelf_159061,2F,10,16
Shelf_159062,3F,19,18
Shelf_159063,3F,46,24
Shelf_159064,2F,8,20
Shelf_159065,3F,20,1
Shelf_159066,3F,9,14
Shelf_159067,3F,28,16
Shelf_159068,3F,47,12
Shelf_159069,3F,19,10
Shelf_159070,2F,24,6
Shelf_159071,3F,40,14
Shelf_159072,2F,44,18
Shelf_159073,3F,32,30
Shelf_159074,3F,18,17
Shelf_159075,3F,56,2
Shelf_159076,3F,32,9
Shelf_159077,3F,40,27
Shelf_159078,2F,35,10
Shelf_159079,2F,52,1
Shelf_159080,3F,49,14
Shelf_159081,3F,57,12
Shelf_159082,2F,53,16
Shelf_159083,2F,42,10
Shelf_159084,3F,59,16
Shelf_159085,2F,16,5
Shelf_159086,2F,40,2
Shelf_159087,2F,48,10
Shelf_159088,2F,24,18
Shelf_159089,3F,46,10
Shelf_159090,2F,16,4
Shelf_159091,3F,59,21
Shelf_159092,2F,23,5
Shelf_159093,2F,28,6
Shelf_159094,3F,47,24
Shelf_159095,3F,39,14
Shelf_159096,2F,59,25
Shelf_159097,2F,14,2
Shelf_159098,3F,10,20
Shelf_159099,3F,26,4
Shelf_159100,3F,13,17
Shelf_159101,3F,16,9
Shelf_159102,3F,20,17
Shelf_159103,3F,39,8
Shelf_159104,3F,43,1
Shelf_159105,3F,32,24
Shelf_159106,3F,59,12
Shelf_159107,3F,56,23
Shelf_159108,3F,40,4
Shelf_159109,2F,12,9
Shelf_159110,2F,21,12
Shelf_159111,3F,44,23
Shelf_159112,2F,57,8
Shelf_159113,3F,49,24
Shelf_159114,2F,24,9
Shelf_159115,2F,18,10
Shelf_159116,2F,46,2
Shelf_159117,2F,33,23
Shelf_159118,3F,42,23
Shelf_159119,3F,40,20
Shelf_159120,3F,39,12
Shelf_159121,2F,8,4
Shelf_159122,2F,41,4
Shelf_159123,2F,20,10
Shelf_159124,2F,59,22
Shelf_159125,2F,22,8
Shelf_159126,2F,27,8
Shelf_159127,2F,59,17
Shelf_159128,2F,47,1
Shelf_159129,3F,20,6
Shelf_159130,2F,18,13
Shelf_159131,2F,21,17
Shelf_159132,2F,11,8
Shelf_159133,2F,54,23
Shelf_159134,3F,18,13
Shelf_159135,2F,28,23
Shelf_159136,3F,56,6
Shelf_159137,2F,56,18
Shelf_159138,3F,42,4
Shelf_159139,3F,52,4
Shelf_159140,3F,13,8
Shelf_159141,3F,21,21
Shelf_159142,2F,55,6
Shelf_159143,2F,21,6
Shelf_159144,3F,22,23
Shelf_159145,2F,40,30
Shelf_159146,3F,9,1
Shelf_159147,3F,28,13
Shelf_159148,2F,12,13
Shelf_159149,2F,39,28
Shelf_159150,2F,38,8
Shelf_159151,3F,19,12
Shelf_159152,2F,38,21
Shelf_159153,3F,9,6
Shelf_159154,2F,49,5
Shelf_159155,2F,18,21
Shelf_159156,2F,17,1
Shelf_159157,2F,10,14
Shelf_159158,3F,25,30
Shelf_159159,2F,29,13
Shelf_159160,3F,28,24
Shelf_159161,3F,57,1
Shelf_159162,3F,36,30
Shelf_159163,3F,37,6
Shelf_159164,3F,23,23
Shelf_159165,3F,30,21
Shelf_159166,2F,48,24
Shelf_159167,3F,33,10
Shelf_159168,3F,37,14
Shelf_159169,3F,31,24
Shelf_159170,2F,11,14
Shelf_159171,2F,10,6
Shelf_159172,3F,35,10
Shelf_159173,2F,12,21
Shelf_159174,3F,26,28
Shelf_159175,2F,54,16
Shelf_159176,2F,9,21
Shelf_159177,2F,51,1
Shelf_159178,3F,31,20
Shelf_159179,2F,35,17
Shelf_159180,2F,53,23
Shelf_159181,2F,26,16
Shelf_159182,2F,21,8
Shelf_159183,3F,38,13
Shelf_159184,3F,46,8
Shelf_159185,3F,39,27
Shelf_159186,2F,14,5
Shelf_159187,3F,55,17
Shelf_159188,3F,59,23
Shelf_159189,3F,28,20
Shelf_159190,2F,37,14
Shelf_159191,3F,24,20
Shelf_159192,2F,42,8
Shelf_159193,2F,34,2
Shelf_159194,2F,37,30
Shelf_159195,2F,37,1
Shelf_159196,2F,45,20
Shelf_159197,3F,8,5
Shelf_159198,3F,31,13
Shelf_159199,2F,8,13
Shelf_159200,3F,21,14
Shelf_159201,2F,14,4
Shelf_159202,2F,45,24
Shelf_159203,3F,11,10
Shelf_159204,3F,30,20
Shelf_159205,3F,38,1
Shelf_159206,3F,16,24
Shelf_159207,2F,29,2
Shelf_159208,2F,9,12
Shelf_159209,3F,50,8
Shelf_159210,3F,15,14
Shelf_159211,3F,28,1
Shelf_159212,3F,26,24
Shelf_159213,3F,53,5
Shelf_159214,3F,50,6
Shelf_159215,2F,55,20
Shelf_159216,2F,50,8
Shelf_159217,2F,29,14
Shelf_159218,2F,26,18
Shelf_159219,2F,55,1
Shelf_159220,3F,59,3
Shelf_159221,3F,32,21
Shelf_159222,3F,31,4
Shelf_159223,2F,47,16
Shelf_159224,3F,13,5
Shelf_159225,2F,48,17
Shelf_159226,3F,53,6
Shelf_159227,2F,57,2
Shelf_159228,3F,55,8
Shelf_159229,3F,24,8
Shelf_159230,2F,49,13
Shelf_159231,2F,21,4
Shelf_159232,3F,35,18
Shelf_159233,3F,30,5
Shelf_159234,3F,26,8
Shelf_159235,2F,31,27
Shelf_159236,3F,24,16
Shelf_159237,3F,53,13
Shelf_159238,3F,32,26
Shelf_159239,2F,26,17
Shelf_159240,2F,41,5
Shelf_159241,2F,46,8
Shelf_159242,2F,22,12
Shelf_159243,3F,9,2
Shelf_159244,3F,18,16
Shelf_159245,3F,40,5
Shelf_159246,3F,50,12
Shelf_159247,3F,39,2
Shelf_159248,3F,14,24
Shelf_159249,2F,36,18
Shelf_159250,2F,45,1
Shelf_159251,3F,13,12
Shelf_159252,3F,48,14
Shelf_159253,3F,42,30
Shelf_159254,3F,46,14
Shelf_159255,2F,10,13
